"날짜","종가","오픈","고가","저가","변동 %"
"2017년 11월 24일","1,295.19","1,284.48","1,295.79","1,283.65","0.82%"
"2017년 11월 23일","1,284.69","1,283.89","1,291.86","1,283.16","0.06%"
"2017년 11월 22일","1,283.94","1,280.89","1,285.56","1,277.95","0.25%"
"2017년 11월 21일","1,280.78","1,287.04","1,291.46","1,275.48","-0.49%"
"2017년 11월 20일","1,287.10","1,290.14","1,297.42","1,281.71","-0.28%"
"2017년 11월 17일","1,290.75","1,291.49","1,298.15","1,289.17","-0.05%"
"2017년 11월 16일","1,291.38","1,303.72","1,305.79","1,287.32","-0.95%"
"2017년 11월 15일","1,303.78","1,316.03","1,317.60","1,302.73","-0.94%"
"2017년 11월 14일","1,316.09","1,306.70","1,317.30","1,303.40","0.73%"
"2017년 11월 13일","1,306.52","1,307.55","1,308.34","1,303.29","-0.08%"
"2017년 11월 10일","1,307.61","1,302.20","1,308.81","1,299.68","0.44%"
"2017년 11월 09일","1,301.94","1,291.79","1,306.55","1,289.93","0.76%"
"2017년 11월 08일","1,292.10","1,290.66","1,295.37","1,288.87","0.11%"
"2017년 11월 07일","1,290.65","1,292.05","1,294.79","1,284.52","-0.10%"
"2017년 11월 06일","1,292.00","1,295.91","1,299.73","1,287.19","-0.30%"
"2017년 11월 03일","1,295.90","1,296.78","1,302.11","1,294.56","-0.07%"
"2017년 11월 02일","1,296.78","1,291.47","1,300.24","1,290.88","0.41%"
"2017년 11월 01일","1,291.47","1,302.51","1,304.79","1,290.19","-0.85%"
"2017년 10월 31일","1,302.51","1,310.48","1,311.11","1,298.45","-0.61%"
"2017년 10월 30일","1,310.48","1,306.47","1,312.03","1,304.78","0.25%"
"2017년 10월 27일","1,307.26","1,315.22","1,317.41","1,303.07","-0.59%"
"2017년 10월 26일","1,315.05","1,332.21","1,332.92","1,312.90","-1.29%"
"2017년 10월 25일","1,332.29","1,329.97","1,334.15","1,323.59","0.17%"
"2017년 10월 24일","1,330.09","1,328.63","1,333.05","1,324.96","0.11%"
"2017년 10월 23일","1,328.64","1,332.98","1,335.56","1,324.89","-0.44%"
"2017년 10월 20일","1,334.48","1,337.92","1,341.89","1,330.87","-0.27%"
"2017년 10월 19일","1,338.10","1,335.55","1,341.61","1,333.68","0.20%"
"2017년 10월 18일","1,335.38","1,330.93","1,337.28","1,326.32","0.33%"
"2017년 10월 17일","1,330.98","1,331.03","1,335.36","1,326.77","0.00%"
"2017년 10월 16일","1,330.97","1,332.29","1,334.81","1,327.16","-0.08%"
"2017년 10월 13일","1,332.07","1,340.20","1,343.12","1,329.77","-0.61%"
"2017년 10월 12일","1,340.28","1,343.36","1,350.04","1,337.52","-0.24%"
"2017년 10월 11일","1,343.52","1,340.58","1,345.33","1,338.13","0.23%"
"2017년 10월 10일","1,340.40","1,342.78","1,343.36","1,334.22","-0.19%"
"2017년 10월 09일","1,342.89","1,343.38","1,345.62","1,340.52","-0.08%"
"2017년 10월 06일","1,343.91","1,337.88","1,344.65","1,332.56","0.45%"
"2017년 10월 05일","1,337.88","1,344.04","1,345.10","1,332.90","-0.47%"
"2017년 10월 04일","1,344.21","1,342.67","1,345.87","1,339.58","0.12%"
"2017년 10월 03일","1,342.62","1,345.21","1,348.49","1,341.26","-0.20%"
"2017년 10월 02일","1,345.33","1,353.34","1,353.95","1,343.55","-0.57%"
"2017년 09월 29일","1,353.06","1,351.37","1,355.22","1,347.82","0.13%"
"2017년 09월 28일","1,351.36","1,345.69","1,352.60","1,342.80","0.42%"
"2017년 09월 27일","1,345.68","1,341.47","1,347.55","1,338.87","0.30%"
"2017년 09월 26일","1,341.59","1,344.50","1,350.11","1,337.36","-0.22%"
"2017년 09월 25일","1,344.51","1,354.28","1,355.17","1,342.72","-0.69%"
"2017년 09월 22일","1,353.87","1,352.75","1,364.04","1,351.84","0.08%"
"2017년 09월 21일","1,352.74","1,346.04","1,354.26","1,343.51","0.50%"
"2017년 09월 20일","1,346.04","1,356.72","1,358.96","1,344.07","-0.79%"
"2017년 09월 19일","1,356.73","1,350.73","1,358.82","1,348.97","0.45%"
"2017년 09월 18일","1,350.63","1,354.13","1,355.22","1,343.85","-0.20%"
"2017년 09월 15일","1,353.40","1,352.11","1,356.36","1,347.07","0.10%"
"2017년 09월 14일","1,351.99","1,345.59","1,353.10","1,341.78","0.47%"
"2017년 09월 13일","1,345.64","1,350.64","1,354.27","1,343.44","-0.37%"
"2017년 09월 12일","1,350.64","1,351.04","1,353.44","1,345.11","-0.03%"
"2017년 09월 11일","1,351.10","1,362.92","1,363.23","1,350.88","-0.83%"
"2017년 09월 08일","1,362.34","1,356.07","1,367.18","1,354.51","0.46%"
"2017년 09월 07일","1,356.07","1,350.04","1,359.93","1,345.04","0.45%"
"2017년 09월 06일","1,350.02","1,349.29","1,358.04","1,346.57","0.05%"
"2017년 09월 05일","1,349.29","1,348.39","1,352.17","1,340.87","0.07%"
"2017년 09월 04일","1,348.29","1,330.08","1,349.94","1,329.62","1.36%"
"2017년 09월 01일","1,330.21","1,339.69","1,342.70","1,328.80","-0.71%"
"2017년 08월 31일","1,339.70","1,335.87","1,342.06","1,330.84","0.28%"
"2017년 08월 30일","1,335.97","1,346.48","1,347.76","1,335.69","-0.77%"
"2017년 08월 29일","1,346.33","1,339.65","1,359.95","1,338.02","0.49%"
"2017년 08월 28일","1,339.82","1,337.59","1,342.35","1,334.52","0.18%"
"2017년 08월 25일","1,337.39","1,331.10","1,338.86","1,325.49","0.47%"
"2017년 08월 24일","1,331.19","1,331.33","1,334.11","1,329.02","-0.01%"
"2017년 08월 23일","1,331.38","1,331.96","1,337.10","1,327.85","-0.04%"
"2017년 08월 22일","1,331.90","1,345.38","1,346.15","1,331.13","-1.00%"
"2017년 08월 21일","1,345.38","1,340.81","1,347.04","1,336.20","0.36%"
"2017년 08월 18일","1,340.60","1,339.36","1,343.70","1,336.17","0.09%"
"2017년 08월 17일","1,339.46","1,336.48","1,341.61","1,328.38","0.24%"
"2017년 08월 16일","1,336.26","1,333.01","1,343.16","1,331.22","0.24%"
"2017년 08월 15일","1,333.01","1,342.22","1,343.13","1,330.91","-0.69%"
"2017년 08월 14일","1,342.22","1,349.48","1,351.78","1,340.30","-0.64%"
"2017년 08월 11일","1,350.92","1,346.75","1,353.84","1,343.63","0.30%"
"2017년 08월 10일","1,346.92","1,339.83","1,349.94","1,336.85","0.53%"
"2017년 08월 09일","1,339.82","1,326.90","1,340.80","1,323.92","0.96%"
"2017년 08월 08일","1,327.12","1,329.59","1,332.96","1,319.81","-0.18%"
"2017년 08월 07일","1,329.54","1,328.19","1,334.06","1,327.84","0.06%"
"2017년 08월 04일","1,328.80","1,340.29","1,342.08","1,325.23","-0.84%"
"2017년 08월 03일","1,340.07","1,331.39","1,341.94","1,330.38","0.65%"
"2017년 08월 02일","1,331.40","1,323.65","1,337.26","1,323.01","0.59%"
"2017년 08월 01일","1,323.58","1,325.43","1,327.86","1,319.81","-0.15%"
"2017년 07월 31일","1,325.60","1,319.61","1,328.52","1,312.80","0.29%"
"2017년 07월 28일","1,321.74","1,304.74","1,323.97","1,303.89","1.31%"
"2017년 07월 27일","1,304.67","1,305.46","1,310.48","1,300.13","-0.07%"
"2017년 07월 26일","1,305.53","1,305.15","1,308.48","1,299.59","0.08%"
"2017년 07월 25일","1,304.48","1,298.22","1,307.71","1,296.87","0.46%"
"2017년 07월 24일","1,298.55","1,304.97","1,307.69","1,295.42","-0.49%"
"2017년 07월 21일","1,304.89","1,304.12","1,307.78","1,300.98","0.06%"
"2017년 07월 20일","1,304.06","1,295.26","1,308.79","1,291.17","0.70%"
"2017년 07월 19일","1,295.03","1,300.11","1,300.51","1,291.45","-0.40%"
"2017년 07월 18일","1,300.21","1,295.45","1,303.42","1,293.69","0.38%"
"2017년 07월 17일","1,295.23","1,293.89","1,297.20","1,290.37","0.02%"
"2017년 07월 14일","1,294.96","1,296.82","1,299.96","1,290.91","-0.16%"
"2017년 07월 13일","1,296.98","1,299.21","1,304.56","1,292.65","-0.16%"
"2017년 07월 12일","1,299.05","1,317.76","1,319.16","1,298.22","-1.43%"
"2017년 07월 11일","1,317.88","1,310.41","1,320.34","1,308.68","0.57%"
"2017년 07월 10일","1,310.46","1,314.48","1,317.21","1,308.29","-0.37%"
"2017년 07월 07일","1,315.38","1,321.92","1,322.66","1,313.27","-0.50%"
"2017년 07월 06일","1,321.93","1,309.51","1,322.39","1,305.16","0.97%"
"2017년 07월 05일","1,309.27","1,305.62","1,311.47","1,304.17","0.28%"
"2017년 07월 04일","1,305.57","1,307.12","1,311.22","1,303.53","-0.13%"
"2017년 07월 03일","1,307.23","1,308.00","1,310.61","1,303.56","-0.12%"
"2017년 06월 30일","1,308.78","1,312.86","1,313.55","1,302.84","-0.29%"
"2017년 06월 29일","1,312.57","1,295.71","1,314.40","1,295.29","1.29%"
"2017년 06월 28일","1,295.88","1,293.28","1,304.92","1,290.33","0.20%"
"2017년 06월 27일","1,293.28","1,267.39","1,295.05","1,267.31","2.04%"
"2017년 06월 26일","1,267.44","1,271.36","1,274.52","1,265.96","-0.23%"
"2017년 06월 23일","1,270.40","1,270.55","1,275.15","1,268.46","-0.02%"
"2017년 06월 22일","1,270.60","1,276.80","1,278.29","1,269.47","-0.49%"
"2017년 06월 21일","1,276.86","1,271.55","1,278.32","1,269.08","0.42%"
"2017년 06월 20일","1,271.49","1,267.45","1,273.86","1,266.31","0.32%"
"2017년 06월 19일","1,267.39","1,269.02","1,272.28","1,264.02","-0.11%"
"2017년 06월 16일","1,268.76","1,260.26","1,271.07","1,257.67","0.67%"
"2017년 06월 15일","1,260.32","1,256.23","1,263.69","1,254.85","0.32%"
"2017년 06월 14일","1,256.34","1,264.30","1,265.17","1,253.22","-0.62%"
"2017년 06월 13일","1,264.24","1,266.87","1,268.11","1,261.73","-0.22%"
"2017년 06월 12일","1,267.04","1,260.17","1,272.19","1,259.22","0.57%"
"2017년 06월 09일","1,259.83","1,258.33","1,261.09","1,253.74","0.13%"
"2017년 06월 08일","1,258.16","1,265.60","1,269.45","1,256.66","-0.59%"
"2017년 06월 07일","1,265.60","1,260.85","1,268.49","1,259.39","0.37%"
"2017년 06월 06일","1,260.91","1,258.61","1,263.28","1,257.71","0.18%"
"2017년 06월 05일","1,258.61","1,261.12","1,263.31","1,255.18","-0.25%"
"2017년 06월 02일","1,261.78","1,258.26","1,264.93","1,255.79","0.28%"
"2017년 06월 01일","1,258.23","1,258.82","1,262.61","1,256.29","-0.05%"
"2017년 05월 31일","1,258.88","1,257.81","1,261.46","1,249.81","0.08%"
"2017년 05월 30일","1,257.86","1,252.55","1,261.20","1,249.17","0.42%"
"2017년 05월 29일","1,252.66","1,250.98","1,255.94","1,248.94","0.12%"
"2017년 05월 26일","1,251.19","1,255.91","1,258.21","1,249.65","-0.38%"
"2017년 05월 25일","1,255.92","1,255.67","1,259.54","1,253.94","0.02%"
"2017년 05월 24일","1,255.67","1,258.72","1,263.14","1,253.97","-0.24%"
"2017년 05월 23일","1,258.66","1,254.03","1,266.36","1,253.00","0.36%"
"2017년 05월 22일","1,254.14","1,251.78","1,257.64","1,248.08","0.13%"
"2017년 05월 19일","1,252.51","1,253.86","1,258.08","1,247.02","-0.10%"
"2017년 05월 18일","1,253.74","1,253.21","1,262.59","1,249.74","0.05%"
"2017년 05월 17일","1,253.16","1,236.89","1,253.66","1,236.21","1.32%"
"2017년 05월 16일","1,236.88","1,227.19","1,239.24","1,225.84","0.79%"
"2017년 05월 15일","1,227.13","1,227.29","1,232.84","1,223.78","-0.07%"
"2017년 05월 12일","1,228.01","1,221.58","1,229.86","1,220.65","0.55%"
"2017년 05월 11일","1,221.29","1,230.14","1,233.97","1,220.13","-0.73%"
"2017년 05월 10일","1,230.32","1,238.71","1,240.37","1,229.49","-0.68%"
"2017년 05월 09일","1,238.72","1,238.44","1,243.74","1,234.51","0.02%"
"2017년 05월 08일","1,238.44","1,249.38","1,252.33","1,238.07","-0.85%"
"2017년 05월 05일","1,249.00","1,248.08","1,253.45","1,246.49","0.13%"
"2017년 05월 04일","1,247.39","1,234.27","1,247.84","1,230.32","1.05%"
"2017년 05월 03일","1,234.37","1,234.39","1,238.15","1,233.05","0.01%"
"2017년 05월 02일","1,234.21","1,239.98","1,241.31","1,230.48","-0.46%"
"2017년 05월 01일","1,239.87","1,240.83","1,242.30","1,237.52","-0.01%"
"2017년 04월 28일","1,239.94","1,230.57","1,248.48","1,226.81","0.77%"
"2017년 04월 27일","1,230.44","1,235.45","1,240.39","1,229.97","-0.40%"
"2017년 04월 26일","1,235.40","1,232.54","1,238.23","1,227.73","0.22%"
"2017년 04월 25일","1,232.71","1,232.85","1,236.17","1,221.97","-0.01%"
"2017년 04월 24일","1,232.79","1,239.04","1,240.73","1,223.27","1.28%"
"2017년 04월 21일","1,217.17","1,219.71","1,223.27","1,212.30","-0.21%"
"2017년 04월 20일","1,219.78","1,224.85","1,227.27","1,218.97","-0.43%"
"2017년 04월 19일","1,225.02","1,226.52","1,226.70","1,220.07","-0.09%"
"2017년 04월 18일","1,226.17","1,205.76","1,229.85","1,204.83","1.68%"
"2017년 04월 17일","1,205.92","1,206.28","1,212.99","1,203.69","-0.00%"
"2017년 04월 14일","1,205.95","1,206.04","1,213.75","1,205.37","-0.01%"
"2017년 04월 13일","1,206.10","1,210.41","1,214.86","1,200.76","-0.37%"
"2017년 04월 12일","1,210.54","1,215.07","1,220.29","1,206.87","-0.34%"
"2017년 04월 11일","1,214.66","1,211.34","1,221.69","1,209.32","0.25%"
"2017년 04월 10일","1,211.68","1,205.45","1,214.13","1,203.01","0.55%"
"2017년 04월 07일","1,205.03","1,204.14","1,215.66","1,202.29","0.07%"
"2017년 04월 06일","1,204.20","1,203.26","1,211.60","1,202.52","0.09%"
"2017년 04월 05일","1,203.13","1,200.76","1,205.17","1,198.18","0.19%"
"2017년 04월 04일","1,200.87","1,192.19","1,201.63","1,191.00","0.75%"
"2017년 04월 03일","1,191.96","1,191.42","1,194.21","1,187.82","0.11%"
"2017년 03월 31일","1,190.63","1,194.21","1,199.37","1,190.06","-0.29%"
"2017년 03월 30일","1,194.10","1,196.83","1,205.02","1,192.35","-0.22%"
"2017년 03월 29일","1,196.72","1,207.17","1,208.59","1,194.85","-0.87%"
"2017년 03월 28일","1,207.18","1,207.00","1,211.41","1,203.12","-0.02%"
"2017년 03월 27일","1,207.39","1,206.40","1,212.18","1,204.33","0.04%"
"2017년 03월 24일","1,206.85","1,210.59","1,213.91","1,203.01","-0.31%"
"2017년 03월 23일","1,210.59","1,206.56","1,213.19","1,205.12","0.35%"
"2017년 03월 22일","1,206.33","1,213.88","1,217.25","1,205.45","-0.64%"
"2017년 03월 21일","1,214.11","1,197.00","1,215.84","1,195.42","1.44%"
"2017년 03월 20일","1,196.88","1,213.18","1,216.50","1,194.09","-1.28%"
"2017년 03월 17일","1,212.36","1,215.28","1,221.81","1,211.45","-0.24%"
"2017년 03월 16일","1,215.28","1,211.46","1,217.23","1,207.45","0.31%"
"2017년 03월 15일","1,211.51","1,219.50","1,222.81","1,208.39","-0.65%"
"2017년 03월 14일","1,219.43","1,222.75","1,226.33","1,218.88","-0.29%"
"2017년 03월 13일","1,223.02","1,226.30","1,231.59","1,221.62","-0.24%"
"2017년 03월 10일","1,226.01","1,227.15","1,230.63","1,223.23","-0.08%"
"2017년 03월 09일","1,227.04","1,217.28","1,229.88","1,215.59","0.77%"
"2017년 03월 08일","1,217.69","1,216.45","1,221.41","1,208.63","0.15%"
"2017년 03월 07일","1,215.86","1,222.21","1,225.45","1,213.67","-0.53%"
"2017년 03월 06일","1,222.33","1,223.57","1,231.94","1,220.42","-0.15%"
"2017년 03월 03일","1,224.11","1,209.31","1,224.45","1,206.60","1.25%"
"2017년 03월 02일","1,209.00","1,202.54","1,210.67","1,201.04","0.53%"
"2017년 03월 01일","1,202.66","1,202.74","1,209.19","1,198.23","-0.06%"
"2017년 02월 28일","1,203.44","1,201.68","1,204.21","1,192.23","0.18%"
"2017년 02월 27일","1,201.26","1,193.50","1,202.55","1,192.73","0.60%"
"2017년 02월 24일","1,194.14","1,198.62","1,201.12","1,192.89","-0.41%"
"2017년 02월 23일","1,199.04","1,201.90","1,205.51","1,194.35","-0.23%"
"2017년 02월 22일","1,201.78","1,204.38","1,208.30","1,199.18","-0.21%"
"2017년 02월 21일","1,204.27","1,215.23","1,219.41","1,203.22","-0.94%"
"2017년 02월 20일","1,215.64","1,221.65","1,224.31","1,215.23","-0.47%"
"2017년 02월 17일","1,221.43","1,219.19","1,228.50","1,218.07","0.21%"
"2017년 02월 16일","1,218.91","1,203.46","1,220.64","1,202.23","1.28%"
"2017년 02월 15일","1,203.51","1,204.95","1,211.92","1,200.55","-0.10%"
"2017년 02월 14일","1,204.67","1,218.41","1,220.58","1,203.64","-1.13%"
"2017년 02월 13일","1,218.46","1,219.39","1,228.14","1,217.01","-0.13%"
"2017년 02월 10일","1,220.10","1,226.64","1,231.56","1,218.57","-0.52%"
"2017년 02월 09일","1,226.53","1,225.03","1,228.42","1,219.87","0.10%"
"2017년 02월 08일","1,225.26","1,221.48","1,227.05","1,219.01","0.31%"
"2017년 02월 07일","1,221.49","1,219.80","1,227.75","1,217.38","0.11%"
"2017년 02월 06일","1,220.12","1,227.68","1,230.23","1,213.09","-0.62%"
"2017년 02월 03일","1,227.78","1,231.16","1,236.46","1,223.87","-0.25%"
"2017년 02월 02일","1,230.88","1,242.38","1,245.02","1,228.81","-0.93%"
"2017년 02월 01일","1,242.43","1,243.79","1,251.19","1,239.92","-0.09%"
"2017년 01월 31일","1,243.55","1,251.96","1,253.58","1,238.86","-0.68%"
"2017년 01월 30일","1,252.02","1,259.45","1,264.96","1,250.24","-0.73%"
"2017년 01월 27일","1,261.22","1,252.39","1,262.98","1,248.70","0.70%"
"2017년 01월 26일","1,252.47","1,249.98","1,252.70","1,244.14","0.22%"
"2017년 01월 25일","1,249.67","1,256.12","1,256.71","1,248.07","-0.49%"
"2017년 01월 24일","1,255.78","1,251.88","1,256.59","1,248.67","0.28%"
"2017년 01월 23일","1,252.22","1,255.62","1,259.74","1,250.52","-0.46%"
"2017년 01월 20일","1,258.03","1,253.58","1,259.24","1,248.38","0.38%"
"2017년 01월 19일","1,253.21","1,252.72","1,257.40","1,247.82","0.04%"
"2017년 01월 18일","1,252.67","1,243.54","1,256.51","1,240.96","0.72%"
"2017년 01월 17일","1,243.66","1,254.33","1,260.50","1,242.00","-0.88%"
"2017년 01월 16일","1,254.73","1,247.19","1,257.86","1,244.62","0.32%"
"2017년 01월 13일","1,250.67","1,248.23","1,254.37","1,245.70","0.22%"
"2017년 01월 12일","1,247.94","1,257.19","1,260.03","1,246.59","-0.73%"
"2017년 01월 11일","1,257.07","1,268.43","1,268.96","1,254.51","-0.90%"
"2017년 01월 10일","1,268.49","1,272.55","1,275.45","1,265.34","-0.31%"
"2017년 01월 09일","1,272.42","1,266.27","1,273.68","1,265.05","0.50%"
"2017년 01월 06일","1,266.07","1,253.40","1,267.84","1,251.20","0.97%"
"2017년 01월 05일","1,253.95","1,255.32","1,259.38","1,245.96","-0.06%"
"2017년 01월 04일","1,254.64","1,255.82","1,258.80","1,249.37","-0.09%"
"2017년 01월 03일","1,255.81","1,259.19","1,270.14","1,251.80","-0.27%"
"2017년 01월 02일","1,259.25","1,270.82","1,274.32","1,257.16","-0.81%"
"2016년 12월 30일","1,269.55","1,265.87","1,285.11","1,263.13","0.31%"
"2016년 12월 29일","1,265.68","1,262.06","1,268.87","1,259.62","0.29%"
"2016년 12월 28일","1,261.99","1,262.86","1,269.20","1,258.14","-0.07%"
"2016년 12월 27일","1,262.87","1,255.40","1,264.94","1,253.85","0.57%"
"2016년 12월 26일","1,255.76","1,254.87","1,259.05","1,251.95","0.05%"
"2016년 12월 23일","1,255.15","1,258.11","1,261.25","1,253.60","-0.21%"
"2016년 12월 22일","1,257.80","1,244.83","1,266.56","1,244.09","1.04%"
"2016년 12월 21일","1,244.89","1,238.42","1,248.89","1,237.85","0.52%"
"2016년 12월 20일","1,238.47","1,235.91","1,243.15","1,235.04","0.20%"
"2016년 12월 19일","1,235.96","1,238.84","1,246.06","1,235.38","-0.33%"
"2016년 12월 16일","1,240.09","1,232.62","1,244.51","1,231.04","0.63%"
"2016년 12월 15일","1,232.38","1,242.94","1,244.60","1,230.37","-0.86%"
"2016년 12월 14일","1,243.01","1,237.24","1,248.23","1,234.34","0.46%"
"2016년 12월 13일","1,237.31","1,238.81","1,243.28","1,235.80","-0.11%"
"2016년 12월 12일","1,238.63","1,237.47","1,242.01","1,232.19","-0.02%"
"2016년 12월 09일","1,238.82","1,234.20","1,240.93","1,232.92","0.36%"
"2016년 12월 08일","1,234.35","1,245.63","1,260.31","1,233.00","-0.89%"
"2016년 12월 07일","1,245.49","1,255.88","1,257.78","1,241.10","-0.81%"
"2016년 12월 06일","1,255.65","1,256.56","1,263.57","1,252.68","-0.05%"
"2016년 12월 05일","1,256.33","1,245.56","1,261.85","1,225.85","0.84%"
"2016년 12월 02일","1,245.82","1,245.10","1,255.22","1,242.36","0.06%"
"2016년 12월 01일","1,245.04","1,246.40","1,251.27","1,238.61","-0.16%"
"2016년 11월 30일","1,247.05","1,243.96","1,252.34","1,241.66","0.28%"
"2016년 11월 29일","1,243.55","1,243.86","1,244.96","1,236.92","-0.03%"
"2016년 11월 28일","1,243.91","1,245.28","1,250.83","1,238.03","-0.07%"
"2016년 11월 25일","1,244.79","1,247.63","1,250.94","1,243.15","-0.23%"
"2016년 11월 24일","1,247.63","1,246.71","1,250.05","1,242.70","0.01%"
"2016년 11월 23일","1,247.49","1,243.74","1,252.89","1,241.91","0.33%"
